run_id,planned_run,condition,test_id,feature_id,category,dependency_group,required_cases,passed
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-013-01,F-013,normal,downstream_threshold,1,0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-013-02,F-013,negative,downstream_threshold,1,1
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-014-01,F-014,normal,downstream_threshold,1,1
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-014-02,F-014,normal,downstream_threshold,1,1
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-015-01,F-015,normal,downstream_threshold,1,0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-016-01,F-016,normal,other,1,0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-016-02,F-016,normal,other,1,0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-016-03,F-016,negative,other,1,1
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-017-01,F-017,normal,other,1,0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-017-02,F-017,normal,other,1,0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-018-01,F-018,normal,other,1,1
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-018-02,F-018,negative,other,1,1
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-018-03,F-018,negative,other,1,1
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-019-01,F-019,normal,other,1,0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-019-02,F-019,negative,other,1,1
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-019-03,F-019,negative,other,1,1
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-020-01,F-020,normal,other,1,1
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-020-02,F-020,normal,other,1,1
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-020-03,F-020,negative,other,1,1
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,T-020-04,F-020,negative,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-001-01,F-001,normal,other,1,1
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-001-02,F-001,negative,other,1,1
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-001-03,F-001,negative,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-001-04,F-001,negative,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-002-01,F-002,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-002-02,F-002,normal,other,1,1
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-002-03,F-002,negative,other,1,1
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-002-04,F-002,negative,other,1,1
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-003-01,F-003,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-003-02,F-003,negative,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-004-01,F-004,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-004-02,F-004,negative,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-004-03,F-004,negative,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-005-01,F-005,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-005-02,F-005,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-006-01,F-006,normal,direct_threshold,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-006-02,F-006,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-006-03,F-006,boundary,direct_threshold,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-006-04,F-006,boundary,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-006-05,F-006,boundary,direct_threshold,2,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-006-06,F-006,negative,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-007-01,F-007,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-007-02,F-007,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-007-03,F-007,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-008-01,F-008,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-008-02,F-008,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-008-03,F-008,negative,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-008-04,F-008,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-009-01,F-009,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-009-02,F-009,negative,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-010-01,F-010,normal,downstream_threshold,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-010-02,F-010,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-010-03,F-010,negative,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-011-01,F-011,normal,downstream_threshold,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-011-02,F-011,negative,downstream_threshold,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-012-01,F-012,normal,downstream_threshold,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-012-02,F-012,negative,downstream_threshold,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-013-01,F-013,normal,downstream_threshold,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-013-02,F-013,negative,downstream_threshold,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-014-01,F-014,normal,downstream_threshold,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-014-02,F-014,normal,downstream_threshold,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-015-01,F-015,normal,downstream_threshold,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-016-01,F-016,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-016-02,F-016,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-016-03,F-016,negative,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-017-01,F-017,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-017-02,F-017,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-018-01,F-018,normal,other,1,1
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-018-02,F-018,negative,other,1,1
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-018-03,F-018,negative,other,1,1
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-019-01,F-019,normal,other,1,0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-019-02,F-019,negative,other,1,1
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-019-03,F-019,negative,other,1,1
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-020-01,F-020,normal,other,1,1
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-020-02,F-020,normal,other,1,1
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-020-03,F-020,negative,other,1,1
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,T-020-04,F-020,negative,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-001-01,F-001,normal,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-001-02,F-001,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-001-03,F-001,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-001-04,F-001,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-002-01,F-002,normal,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-002-02,F-002,normal,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-002-03,F-002,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-002-04,F-002,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-003-01,F-003,normal,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-003-02,F-003,negative,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-004-01,F-004,normal,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-004-02,F-004,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-004-03,F-004,negative,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-005-01,F-005,normal,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-005-02,F-005,normal,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-006-01,F-006,normal,direct_threshold,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-006-02,F-006,normal,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-006-03,F-006,boundary,direct_threshold,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-006-04,F-006,boundary,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-006-05,F-006,boundary,direct_threshold,2,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-006-06,F-006,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-007-01,F-007,normal,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-007-02,F-007,normal,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-007-03,F-007,normal,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-008-01,F-008,normal,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-008-02,F-008,normal,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-008-03,F-008,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-008-04,F-008,normal,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-009-01,F-009,normal,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-009-02,F-009,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-010-01,F-010,normal,downstream_threshold,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-010-02,F-010,normal,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-010-03,F-010,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-011-01,F-011,normal,downstream_threshold,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-011-02,F-011,negative,downstream_threshold,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-012-01,F-012,normal,downstream_threshold,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-012-02,F-012,negative,downstream_threshold,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-013-01,F-013,normal,downstream_threshold,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-013-02,F-013,negative,downstream_threshold,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-014-01,F-014,normal,downstream_threshold,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-014-02,F-014,normal,downstream_threshold,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-015-01,F-015,normal,downstream_threshold,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-016-01,F-016,normal,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-016-02,F-016,normal,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-016-03,F-016,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-017-01,F-017,normal,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-017-02,F-017,normal,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-018-01,F-018,normal,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-018-02,F-018,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-018-03,F-018,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-019-01,F-019,normal,other,1,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-019-02,F-019,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-019-03,F-019,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-020-01,F-020,normal,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-020-02,F-020,normal,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-020-03,F-020,negative,other,1,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,T-020-04,F-020,negative,other,1,1
